          user_id, date_served, marketing_channel ,         variant, converted ,language_displayed, language_preferred ,   age_group, date_subscribed, date_canceled, subscribing_channel, is_retained
3062   a100001846     1/27/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3063   a100001847     1/10/18          Facebook          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3064   a100001847     1/28/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3065   a100001848     1/10/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3066   a100001848     1/29/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3067   a100001849     1/10/18         House Ads          control     False            Spanish            Spanish   0-18 years             NaN           NaN                 NaN         NaN
3068   a100001849     1/30/18         House Ads          control     False            English            Spanish   0-18 years             NaN           NaN                 NaN         NaN
3069   a100001850     1/10/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3070   a100001850     1/31/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3071   a100001851     1/11/18              Push          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3072   a100001851      1/1/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3073   a100001852     1/11/18          Facebook          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3074   a100001852      1/2/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3075   a100001853     1/11/18         Instagram          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3076   a100001853      1/3/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3077   a100001854     1/11/18         Instagram          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3078   a100001854      1/4/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3079   a100001855     1/11/18          Facebook          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3080   a100001855      1/5/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3081   a100001856     1/11/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3082   a100001856      1/6/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3083   a100001857     1/11/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3084   a100001857      1/7/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3085   a100001858     1/12/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3086   a100001858      1/8/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3087   a100001859     1/12/18              Push          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3088   a100001859      1/9/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3089   a100001860     1/12/18          Facebook          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3090   a100001860     1/10/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3091   a100001861     1/12/18         Instagram          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3092   a100001861     1/11/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3093   a100001862     1/12/18         Instagram          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3094   a100001862     1/12/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3095   a100001863     1/12/18          Facebook          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3096   a100001863     1/13/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3097   a100001864     1/12/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3098   a100001864     1/14/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3099   a100001865     1/13/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3100   a100001865     1/15/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3101   a100001866     1/13/18         House Ads          control     False            English            Spanish  45-55 years             NaN           NaN                 NaN         NaN
3102   a100001866     1/16/18         House Ads          control     False            English            Spanish  45-55 years             NaN           NaN                 NaN         NaN
3103   a100001867     1/13/18              Push          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3104   a100001867     1/17/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3105   a100001868     1/13/18          Facebook          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3106   a100001868     1/18/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3107   a100001869     1/13/18         Instagram          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3108   a100001869     1/19/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3109   a100001870     1/13/18         Instagram          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3110   a100001870     1/20/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3111   a100001871     1/13/18          Facebook          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3112   a100001871     1/21/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3113   a100001872     1/14/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3114   a100001872     1/22/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3115   a100001873     1/14/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3116   a100001873     1/23/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3117   a100001874     1/14/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3118   a100001874     1/24/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3119   a100001875     1/14/18              Push          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3120   a100001875     1/25/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3121   a100001876     1/14/18          Facebook          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3122   a100001876     1/26/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3123   a100001877     1/14/18         Instagram          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3124   a100001877     1/27/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3125   a100001878     1/14/18         Instagram          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3126   a100001878     1/28/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3127   a100001879     1/15/18          Facebook          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3128   a100001879     1/29/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3129   a100001880     1/15/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3130   a100001880     1/30/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3131   a100001881     1/15/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3132   a100001881     1/31/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3133   a100001882     1/15/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3134   a100001882      1/1/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3135   a100001883     1/15/18              Push          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3136   a100001883      1/2/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3137   a100001884     1/15/18          Facebook          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3138   a100001884      1/3/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3139   a100001885     1/15/18         Instagram          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3140   a100001885      1/4/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3141   a100001886     1/16/18         Instagram          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3142   a100001886      1/5/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3143   a100001887     1/16/18          Facebook          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3144   a100001887      1/6/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3145   a100001888     1/16/18         House Ads          control     False            English            Spanish  30-36 years             NaN           NaN                 NaN         NaN
3146   a100001888      1/7/18         House Ads          control     False            Spanish            Spanish  30-36 years             NaN           NaN                 NaN         NaN
3147   a100001889     1/16/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3148   a100001889      1/8/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3149   a100001890     1/16/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3150   a100001890      1/9/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3151   a100001891     1/16/18              Push          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3152   a100001891     1/10/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3153   a100001892     1/16/18          Facebook          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3154   a100001892     1/11/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3155   a100001893     1/17/18         Instagram          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3156   a100001893     1/12/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3157   a100001894     1/17/18         Instagram          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3158   a100001894     1/13/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3159   a100001895     1/17/18          Facebook          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3160   a100001895     1/14/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3161   a100001896     1/17/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3162   a100001896     1/15/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3163   a100001897     1/17/18         House Ads          control     False            English            Spanish   0-18 years             NaN           NaN                 NaN         NaN
3164   a100001897     1/16/18         House Ads          control     False            English            Spanish   0-18 years             NaN           NaN                 NaN         NaN
3165   a100001898     1/17/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3166   a100001898     1/17/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3167   a100001899     1/17/18              Push          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3168   a100001899     1/18/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3169   a100001900     1/18/18          Facebook          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3170   a100001900     1/19/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3171   a100001901     1/18/18         Instagram          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3172   a100001901     1/20/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3173   a100001902     1/18/18         Instagram          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3174   a100001902     1/21/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3175   a100001903     1/18/18          Facebook          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3176   a100001903     1/22/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3177   a100001904     1/18/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3178   a100001904     1/23/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3179   a100001905     1/18/18         House Ads          control     False            English            Spanish  24-30 years             NaN           NaN                 NaN         NaN
3180   a100001905     1/24/18         House Ads          control     False            English            Spanish  24-30 years             NaN           NaN                 NaN         NaN
3181   a100001906     1/18/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3182   a100001906     1/25/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3183   a100001907     1/19/18              Push          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3184   a100001907     1/26/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3185   a100001908     1/19/18          Facebook          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3186   a100001908     1/27/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3187   a100001909     1/19/18         Instagram          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3188   a100001909     1/28/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3189   a100001910     1/19/18         Instagram          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3190   a100001910     1/29/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3191   a100001911     1/19/18          Facebook          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3192   a100001911     1/30/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3193   a100001912     1/19/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3194   a100001912     1/31/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3195   a100001913     1/19/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3196   a100001913     1/19/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3197   a100001914     1/20/18         House Ads          control     False            English            Spanish  45-55 years             NaN           NaN                 NaN         NaN
3198   a100001914     1/20/18         House Ads          control     False            English            Spanish  45-55 years             NaN           NaN                 NaN         NaN
3199   a100001915     1/20/18              Push          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3200   a100001915     1/21/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3201   a100001916     1/20/18          Facebook          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3202   a100001916     1/22/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3203   a100001917     1/20/18         Instagram          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3204   a100001917     1/23/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3205   a100001918     1/20/18         Instagram          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3206   a100001918     1/24/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3207   a100001919     1/20/18          Facebook          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3208   a100001919     1/25/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3209   a100001920     1/20/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3210   a100001920     1/26/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3211   a100001921     1/21/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3212   a100001921     1/27/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3213   a100001922     1/21/18         House Ads          control     False            English            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3214   a100001922     1/28/18         House Ads          control     False            English            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3215   a100001923     1/21/18              Push          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3216   a100001923      1/1/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3217   a100001924     1/21/18          Facebook          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3218   a100001924      1/2/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3219   a100001925     1/21/18         Instagram          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3220   a100001925      1/3/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3221   a100001926     1/21/18         Instagram          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3222   a100001926      1/4/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3223   a100001927     1/21/18          Facebook          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3224   a100001927      1/5/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3225   a100001928     1/22/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3226   a100001928      1/6/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3227   a100001929     1/22/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3228   a100001929      1/7/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3229   a100001930     1/22/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3230   a100001930      1/8/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3231   a100001931     1/22/18              Push          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3232   a100001931      1/9/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3233   a100001932     1/22/18          Facebook          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3234   a100001932     1/10/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3235   a100001933     1/22/18         Instagram          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3236   a100001933     1/11/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3237   a100001934     1/22/18         Instagram          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3238   a100001934     1/12/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3239   a100001935     1/23/18          Facebook          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3240   a100001935     1/13/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3241   a100001936     1/23/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3242   a100001936      1/8/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3243   a100001937     1/23/18         House Ads          control     False            English            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3244   a100001937      1/9/18         House Ads          control     False            Spanish            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3245   a100001938     1/23/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3246   a100001938     1/10/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3247   a100001939     1/23/18              Push          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3248   a100001939     1/11/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3249   a100001940     1/23/18          Facebook          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3250   a100001940      1/8/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3251   a100001941     1/23/18         Instagram          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3252   a100001941      1/9/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3253   a100001942     1/24/18         Instagram          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3254   a100001942     1/10/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3255   a100001943     1/24/18          Facebook          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3256   a100001943     1/11/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3257   a100001944     1/24/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3258   a100001944      1/8/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3259   a100001945     1/24/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3260   a100001945      1/9/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3261   a100001946     1/24/18         House Ads          control     False            English            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3262   a100001946     1/10/18         House Ads          control     False            Spanish            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3263   a100001947     1/24/18              Push          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3264   a100001947     1/11/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3265   a100001948     1/24/18          Facebook          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3266   a100001948      1/8/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3267   a100001949     1/24/18         Instagram          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3268   a100001949      1/9/18         House Ads          control     False            English            English  36-45 years             NaN           NaN                 NaN         NaN
3269   a100001950     1/25/18         Instagram          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3270   a100001950     1/10/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3271   a100001951     1/25/18          Facebook          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3272   a100001951     1/11/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3273   a100001952     1/25/18         House Ads          control     False            English            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3274   a100001952      1/8/18         House Ads          control     False            Spanish            Spanish  19-24 years             NaN           NaN                 NaN         NaN
3275   a100001953     1/25/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3276   a100001953      1/9/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3277   a100001954     1/25/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3278   a100001954     1/10/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3279   a100001955     1/25/18              Push          control     False            English            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3280   a100001955     1/11/18         House Ads          control     False            Spanish            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3281   a100001956     1/25/18          Facebook          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3282   a100001956      1/1/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3283   a100001957     1/26/18         Instagram          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3284   a100001957      1/1/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3285   a100001958     1/26/18         Instagram          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3286   a100001958      1/1/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3287   a100001959     1/26/18          Facebook          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3288   a100001959      1/1/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3289   a100001960     1/26/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3290   a100001960      1/1/18         House Ads          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
3291   a100001961     1/26/18         House Ads          control     False            English            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3292   a100001961      1/2/18         House Ads          control     False            Spanish            Spanish  36-45 years             NaN           NaN                 NaN         NaN
3293   a100001962     1/26/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3294   a100001962      1/2/18         House Ads          control     False            English            English  45-55 years             NaN           NaN                 NaN         NaN
3295   a100001963     1/26/18              Push          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3296   a100001963      1/2/18         House Ads          control     False            English            English   0-18 years             NaN           NaN                 NaN         NaN
3297   a100001964     1/27/18          Facebook          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3298   a100001964      1/2/18         House Ads          control     False            English            English  19-24 years             NaN           NaN                 NaN         NaN
3299   a100001965     1/27/18         Instagram          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3300   a100001965      1/2/18         House Ads          control     False            English            English  24-30 years             NaN           NaN                 NaN         NaN
3301   a100001966     1/27/18         Instagram          control     False            English            English  30-36 years             NaN           NaN                 NaN         NaN
